post_cntry_num,post_cntry_name,hs_state,count
649,SOMALIA,NV,2
649,SOMALIA,NY,24
649,SOMALIA,OH,2
649,SOMALIA,OK,1
649,SOMALIA,OR,13
649,SOMALIA,PA,7
649,SOMALIA,SD,1
649,SOMALIA,TN,1
649,SOMALIA,TX,6
649,SOMALIA,VA,12
649,SOMALIA,VI,2
649,SOMALIA,VT,2
649,SOMALIA,WA,11
649,SOMALIA,WI,6
649,SOMALIA,WV,1
674,SOUTH AFRICA,AK,2
674,SOUTH AFRICA,AL,10
674,SOUTH AFRICA,AR,5
674,SOUTH AFRICA,AZ,24
674,SOUTH AFRICA,CA,147
674,SOUTH AFRICA,CO,49
674,SOUTH AFRICA,CT,13
674,SOUTH AFRICA,DC,5
674,SOUTH AFRICA,DE,1
674,SOUTH AFRICA,FL,33
674,SOUTH AFRICA,GA,20
674,SOUTH AFRICA,GU,1
674,SOUTH AFRICA,HI,3
674,SOUTH AFRICA,IA,15
674,SOUTH AFRICA,ID,10
674,SOUTH AFRICA,IL,63
674,SOUTH AFRICA,IN,19
674,SOUTH AFRICA,KS,11
674,SOUTH AFRICA,KY,10
674,SOUTH AFRICA,LA,4
674,SOUTH AFRICA,MA,23
674,SOUTH AFRICA,MD,29
674,SOUTH AFRICA,ME,15
674,SOUTH AFRICA,MI,37
674,SOUTH AFRICA,MN,37
674,SOUTH AFRICA,MO,16
674,SOUTH AFRICA,MS,1
674,SOUTH AFRICA,MT,7
674,SOUTH AFRICA,NC,29
674,SOUTH AFRICA,NE,6
674,SOUTH AFRICA,NH,5
674,SOUTH AFRICA,NJ,27
674,SOUTH AFRICA,NM,9
674,SOUTH AFRICA,NV,3
674,SOUTH AFRICA,NY,58
674,SOUTH AFRICA,OH,52
674,SOUTH AFRICA,OK,2
674,SOUTH AFRICA,OR,28
674,SOUTH AFRICA,PA,43
674,SOUTH AFRICA,RI,4
674,SOUTH AFRICA,SC,6
674,SOUTH AFRICA,SD,7
674,SOUTH AFRICA,TN,12
674,SOUTH AFRICA,TX,46
674,SOUTH AFRICA,UT,7
674,SOUTH AFRICA,VA,39
674,SOUTH AFRICA,VT,2
674,SOUTH AFRICA,WA,52
674,SOUTH AFRICA,WI,39
674,SOUTH AFRICA,WV,3
674,SOUTH AFRICA,WY,2
384,SRI LANKA,AL,2
384,SRI LANKA,AR,3
384,SRI LANKA,AZ,10
384,SRI LANKA,CA,61
384,SRI LANKA,CO,16
384,SRI LANKA,CT,13
384,SRI LANKA,DC,5
384,SRI LANKA,FL,15
384,SRI LANKA,GA,6
384,SRI LANKA,HI,5
384,SRI LANKA,IA,6
384,SRI LANKA,ID,1
384,SRI LANKA,IL,19
384,SRI LANKA,IN,6
384,SRI LANKA,KS,6
384,SRI LANKA,KY,2
384,SRI LANKA,LA,3
384,SRI LANKA,MA,20
384,SRI LANKA,MD,4
384,SRI LANKA,ME,6
384,SRI LANKA,MI,13
384,SRI LANKA,MN,18
384,SRI LANKA,MO,9
384,SRI LANKA,MS,2
384,SRI LANKA,MT,7
384,SRI LANKA,NC,7
384,SRI LANKA,ND,1
384,SRI LANKA,NE,1
384,SRI LANKA,NH,3
384,SRI LANKA,NJ,9
384,SRI LANKA,NV,2
384,SRI LANKA,NY,19
384,SRI LANKA,OH,19
384,SRI LANKA,OR,12
384,SRI LANKA,PA,14
384,SRI LANKA,RI,3
384,SRI LANKA,SC,1
384,SRI LANKA,SD,1
384,SRI LANKA,TN,6
384,SRI LANKA,TX,12
384,SRI LANKA,VA,11
384,SRI LANKA,VT,5
384,SRI LANKA,WA,27
384,SRI LANKA,WI,12
384,SRI LANKA,WY,2
650,SUDAN,MO,1
568,SURINAME,AL,2
568,SURINAME,AR,2
568,SURINAME,AZ,7
568,SURINAME,CA,67
568,SURINAME,CO,8
568,SURINAME,CT,7
568,SURINAME,DE,1
568,SURINAME,FL,14
568,SURINAME,GA,12
568,SURINAME,IA,6
568,SURINAME,ID,3
568,SURINAME,IL,12
568,SURINAME,IN,4
568,SURINAME,KS,7
568,SURINAME,KY,5
568,SURINAME,LA,1
568,SURINAME,MA,9
568,SURINAME,MD,8
568,SURINAME,ME,5
568,SURINAME,MI,9
568,SURINAME,MN,16
568,SURINAME,MO,3
568,SURINAME,MS,1
568,SURINAME,MT,1
568,SURINAME,NC,11
568,SURINAME,ND,1
568,SURINAME,NH,7
568,SURINAME,NJ,7
568,SURINAME,NM,5
568,SURINAME,NV,7
568,SURINAME,NY,21
568,SURINAME,OH,8
568,SURINAME,OK,6
568,SURINAME,OR,15
568,SURINAME,PA,19
568,SURINAME,SC,5
568,SURINAME,TN,4
568,SURINAME,TX,24
568,SURINAME,UT,3
568,SURINAME,VA,7
568,SURINAME,VT,2
568,SURINAME,WA,21
568,SURINAME,WI,14
568,SURINAME,WY,1
645,SWAZILAND,AK,10
645,SWAZILAND,AL,9
645,SWAZILAND,AR,7
645,SWAZILAND,AZ,20
645,SWAZILAND,CA,212
645,SWAZILAND,CO,56
645,SWAZILAND,CT,13
645,SWAZILAND,DC,15
645,SWAZILAND,DE,3
645,SWAZILAND,FL,79
645,SWAZILAND,GA,26
645,SWAZILAND,GU,1
645,SWAZILAND,HI,15
645,SWAZILAND,IA,27
645,SWAZILAND,ID,5
645,SWAZILAND,IL,60
645,SWAZILAND,IN,19
645,SWAZILAND,KS,15
645,SWAZILAND,KY,14
645,SWAZILAND,LA,9
645,SWAZILAND,MA,43
645,SWAZILAND,MD,41
645,SWAZILAND,ME,11
645,SWAZILAND,MI,49
645,SWAZILAND,MN,52
645,SWAZILAND,MO,28
645,SWAZILAND,MS,3
645,SWAZILAND,MT,7
645,SWAZILAND,NC,20
645,SWAZILAND,ND,3
645,SWAZILAND,NE,8
645,SWAZILAND,NH,10
645,SWAZILAND,NJ,44
645,SWAZILAND,NM,14
645,SWAZILAND,NV,4
645,SWAZILAND,NY,75
645,SWAZILAND,OH,59
645,SWAZILAND,OK,7
645,SWAZILAND,OR,43
645,SWAZILAND,PA,53
645,SWAZILAND,RI,6
645,SWAZILAND,SC,14
645,SWAZILAND,SD,5
645,SWAZILAND,TN,10
645,SWAZILAND,TX,50
645,SWAZILAND,UT,6
645,SWAZILAND,VA,38
645,SWAZILAND,VI,1
645,SWAZILAND,VT,14
645,SWAZILAND,WA,67
645,SWAZILAND,WI,30
645,SWAZILAND,WV,3
645,SWAZILAND,WY,5
621,TANZANIA,AE,2
621,TANZANIA,AK,16
621,TANZANIA,AL,11
621,TANZANIA,AR,17
621,TANZANIA,AZ,27
621,TANZANIA,CA,295
621,TANZANIA,CO,62
621,TANZANIA,CT,29
621,TANZANIA,DC,24
621,TANZANIA,DE,3
621,TANZANIA,FL,70
621,TANZANIA,GA,32
621,TANZANIA,GU,2
621,TANZANIA,HI,10
621,TANZANIA,IA,22
621,TANZANIA,ID,20
621,TANZANIA,IL,112
621,TANZANIA,IN,35
621,TANZANIA,KS,20
621,TANZANIA,KY,20
621,TANZANIA,LA,16
621,TANZANIA,MA,89
621,TANZANIA,MD,60
621,TANZANIA,ME,25
621,TANZANIA,MI,111
621,TANZANIA,MN,77
621,TANZANIA,MO,28
621,TANZANIA,MS,5
621,TANZANIA,MT,16
621,TANZANIA,NC,45
621,TANZANIA,ND,5
621,TANZANIA,NE,15
621,TANZANIA,NH,16
621,TANZANIA,NJ,48
621,TANZANIA,NM,18
621,TANZANIA,NV,14
621,TANZANIA,NY,152
621,TANZANIA,OH,80
621,TANZANIA,OK,9
621,TANZANIA,OR,76
621,TANZANIA,PA,87
621,TANZANIA,PR,2
621,TANZANIA,RI,9
621,TANZANIA,SC,19
621,TANZANIA,SD,9
621,TANZANIA,TN,18
621,TANZANIA,TX,71
621,TANZANIA,UT,8
621,TANZANIA,VA,64
621,TANZANIA,VT,13
621,TANZANIA,WA,101
621,TANZANIA,WI,76
621,TANZANIA,WV,10
621,TANZANIA,WY,6
493,THAILAND,AA,1
493,THAILAND,AK,22
493,THAILAND,AL,26
493,THAILAND,AP,8
493,THAILAND,AR,13
493,THAILAND,AS,1
493,THAILAND,AZ,77
493,THAILAND,CA,658
493,THAILAND,CO,141
493,THAILAND,CT,77
493,THAILAND,DC,64
493,THAILAND,DE,13
493,THAILAND,FL,162
493,THAILAND,FM,1
493,THAILAND,GA,57
493,THAILAND,GU,1
493,THAILAND,HI,64
493,THAILAND,IA,41
493,THAILAND,ID,29
493,THAILAND,IL,143
493,THAILAND,IN,68
493,THAILAND,J1,1
493,THAILAND,KS,27
493,THAILAND,KY,30
493,THAILAND,LA,30
493,THAILAND,MA,188
493,THAILAND,MD,105
493,THAILAND,ME,34
493,THAILAND,MI,131
493,THAILAND,MN,126
493,THAILAND,MO,67
493,THAILAND,MS,4
493,THAILAND,MT,16
493,THAILAND,NC,88
493,THAILAND,ND,13
493,THAILAND,NE,25
493,THAILAND,NH,39
493,THAILAND,NJ,77
493,THAILAND,NM,43
493,THAILAND,NV,21
493,THAILAND,NY,277
493,THAILAND,OH,144
493,THAILAND,OK,17
493,THAILAND,OR,125
493,THAILAND,PA,160
493,THAILAND,PR,3
493,THAILAND,RI,26
493,THAILAND,SC,26
493,THAILAND,SD,12
493,THAILAND,TN,37
493,THAILAND,TX,139
493,THAILAND,UT,20
493,THAILAND,VA,165
493,THAILAND,VT,36
493,THAILAND,WA,225
493,THAILAND,WI,96
493,THAILAND,WV,7
493,THAILAND,WY,10
693,TOGO,AA,1
693,TOGO,AE,3
693,TOGO,AK,7
693,TOGO,AL,9
693,TOGO,AR,10
693,TOGO,AZ,31
693,TOGO,CA,292
693,TOGO,CO,60
693,TOGO,CT,59
693,TOGO,DC,45
693,TOGO,DE,9
693,TOGO,FL,95
693,TOGO,GA,48
693,TOGO,GU,1
693,TOGO,HI,14
693,TOGO,IA,25
693,TOGO,ID,10
693,TOGO,IL,101
693,TOGO,IN,41
693,TOGO,KS,18
693,TOGO,KY,15
693,TOGO,LA,20
693,TOGO,MA,138
693,TOGO,MD,111
693,TOGO,ME,29
693,TOGO,MI,85
693,TOGO,MN,59
693,TOGO,MO,34
693,TOGO,MS,12
693,TOGO,MT,12
693,TOGO,NC,67
693,TOGO,ND,2
693,TOGO,NE,21
693,TOGO,NH,29
693,TOGO,NJ,72
693,TOGO,NM,15
693,TOGO,NV,12
693,TOGO,NY,184
693,TOGO,OH,93
693,TOGO,OK,14
693,TOGO,OR,61
693,TOGO,PA,107
693,TOGO,PR,1
693,TOGO,RI,19
693,TOGO,SC,20
693,TOGO,SD,9
693,TOGO,TN,25
693,TOGO,TX,82
693,TOGO,UT,5
693,TOGO,VA,118
693,TOGO,VT,29
693,TOGO,WA,98
693,TOGO,WI,56
693,TOGO,WV,7
693,TOGO,WY,2
421,TONGA,AE,2
421,TONGA,AK,12
421,TONGA,AL,11
421,TONGA,AR,5
421,TONGA,AS,1
421,TONGA,AZ,21
421,TONGA,CA,240
421,TONGA,CO,57
421,TONGA,CT,27
421,TONGA,DC,10
421,TONGA,DE,3
421,TONGA,FL,44
421,TONGA,GA,27
421,TONGA,GU,1
421,TONGA,HI,34
421,TONGA,IA,18
421,TONGA,ID,6
421,TONGA,IL,52
421,TONGA,IN,18
421,TONGA,KS,14
421,TONGA,KY,7
421,TONGA,LA,2
421,TONGA,MA,60
421,TONGA,MD,30
421,TONGA,ME,19
421,TONGA,MI,35
421,TONGA,MN,44
421,TONGA,MO,22
421,TONGA,MP,1
421,TONGA,MS,1
421,TONGA,MT,8
421,TONGA,NC,25
421,TONGA,ND,4
421,TONGA,NE,15
421,TONGA,NH,11
421,TONGA,NJ,28
421,TONGA,NM,14
421,TONGA,NV,3
421,TONGA,NY,79
421,TONGA,OH,38
421,TONGA,OK,2
421,TONGA,OR,50
421,TONGA,PA,57
421,TONGA,RI,4
421,TONGA,SC,13
421,TONGA,SD,5
421,TONGA,TN,11
421,TONGA,TX,50
421,TONGA,UT,10
421,TONGA,VA,44
421,TONGA,VI,1
421,TONGA,VT,10
421,TONGA,WA,69
421,TONGA,WI,29
421,TONGA,WV,5
421,TONGA,WY,4
364,TUNISIA,AE,2
364,TUNISIA,AK,3
364,TUNISIA,AL,10
364,TUNISIA,AR,9
364,TUNISIA,AZ,29
364,TUNISIA,CA,264
364,TUNISIA,CO,71
364,TUNISIA,CT,42
364,TUNISIA,DC,46
364,TUNISIA,DE,2
364,TUNISIA,FL,68
364,TUNISIA,GA,35
364,TUNISIA,HI,14
364,TUNISIA,IA,21
364,TUNISIA,ID,6
364,TUNISIA,IL,67
364,TUNISIA,IN,15
364,TUNISIA,KS,14
364,TUNISIA,KY,10
364,TUNISIA,LA,10
364,TUNISIA,MA,102
364,TUNISIA,MD,60
364,TUNISIA,ME,21
364,TUNISIA,MI,60
364,TUNISIA,MN,45
364,TUNISIA,MO,21
364,TUNISIA,MS,4
364,TUNISIA,MT,11
364,TUNISIA,NC,36
364,TUNISIA,ND,3
364,TUNISIA,NE,13
364,TUNISIA,NH,19
364,TUNISIA,NJ,35
364,TUNISIA,NM,14
364,TUNISIA,NV,7
364,TUNISIA,NY,122
364,TUNISIA,OH,67
364,TUNISIA,OK,13
364,TUNISIA,OR,54
364,TUNISIA,PA,86
364,TUNISIA,RI,7
364,TUNISIA,SC,5
364,TUNISIA,SD,2
364,TUNISIA,TN,11
364,TUNISIA,TX,64
364,TUNISIA,UT,8
364,TUNISIA,VA,72
364,TUNISIA,VI,1
364,TUNISIA,VT,18
364,TUNISIA,WA,85
364,TUNISIA,WI,49
364,TUNISIA,WV,7
364,TUNISIA,WY,1
377,TURKEY,AK,3
377,TURKEY,AL,4
377,TURKEY,AR,4
377,TURKEY,AZ,18
377,TURKEY,CA,156
377,TURKEY,CO,26
377,TURKEY,CT,9
377,TURKEY,DC,25
377,TURKEY,DE,1
377,TURKEY,FL,29
377,TURKEY,GA,9
377,TURKEY,HI,8
377,TURKEY,IA,9
377,TURKEY,ID,6
377,TURKEY,IL,41
377,TURKEY,IN,16
377,TURKEY,KS,6
377,TURKEY,KY,10
377,TURKEY,LA,6
377,TURKEY,MA,52
377,TURKEY,MD,35
377,TURKEY,ME,9
377,TURKEY,MI,24
377,TURKEY,MN,32
377,TURKEY,MO,11
377,TURKEY,MS,1
377,TURKEY,MT,5
377,TURKEY,NC,25
377,TURKEY,ND,2
377,TURKEY,NE,4
377,TURKEY,NH,8
377,TURKEY,NJ,27
377,TURKEY,NM,15
377,TURKEY,NV,7
377,TURKEY,NY,84
377,TURKEY,OH,22
377,TURKEY,OK,3
377,TURKEY,OR,29
377,TURKEY,PA,35
377,TURKEY,RI,8
377,TURKEY,SC,9
377,TURKEY,TN,9
377,TURKEY,TX,22
377,TURKEY,UT,4
377,TURKEY,VA,56
377,TURKEY,VT,2
377,TURKEY,WA,57
377,TURKEY,WI,15
377,TURKEY,WV,3
377,TURKEY,WY,3
315,TURKMENISTAN,AK,3
315,TURKMENISTAN,AL,2
315,TURKMENISTAN,AR,2
315,TURKMENISTAN,AZ,15
315,TURKMENISTAN,CA,92
315,TURKMENISTAN,CO,25
315,TURKMENISTAN,CT,8
315,TURKMENISTAN,DC,2
315,TURKMENISTAN,DE,3
315,TURKMENISTAN,FL,15
315,TURKMENISTAN,GA,9
315,TURKMENISTAN,HI,1
315,TURKMENISTAN,IA,6
315,TURKMENISTAN,ID,5
315,TURKMENISTAN,IL,29
315,TURKMENISTAN,IN,8
315,TURKMENISTAN,KS,4
315,TURKMENISTAN,KY,6
315,TURKMENISTAN,LA,3
315,TURKMENISTAN,MA,19
315,TURKMENISTAN,MD,14
315,TURKMENISTAN,ME,8
315,TURKMENISTAN,MI,21
315,TURKMENISTAN,MN,37
315,TURKMENISTAN,MO,10
315,TURKMENISTAN,MS,2
315,TURKMENISTAN,MT,2
315,TURKMENISTAN,NC,12
315,TURKMENISTAN,ND,3
315,TURKMENISTAN,NE,3
315,TURKMENISTAN,NH,9
315,TURKMENISTAN,NJ,16
315,TURKMENISTAN,NM,6
315,TURKMENISTAN,NV,2
315,TURKMENISTAN,NY,35
315,TURKMENISTAN,OH,17
315,TURKMENISTAN,OK,6
315,TURKMENISTAN,OR,16
315,TURKMENISTAN,PA,27
315,TURKMENISTAN,RI,5
315,TURKMENISTAN,SC,3
315,TURKMENISTAN,SD,2
315,TURKMENISTAN,TN,3
315,TURKMENISTAN,TX,39
315,TURKMENISTAN,UT,4
315,TURKMENISTAN,VA,17
315,TURKMENISTAN,VT,9
315,TURKMENISTAN,WA,21
315,TURKMENISTAN,WI,24
315,TURKMENISTAN,WV,4
315,TURKMENISTAN,WY,3
442,TUVALU,AK,1
442,TUVALU,AL,1
442,TUVALU,AZ,1
442,TUVALU,CA,7
442,TUVALU,CO,3
442,TUVALU,GA,1
442,TUVALU,HI,1
442,TUVALU,IA,2
442,TUVALU,LA,2
442,TUVALU,MA,3
442,TUVALU,MD,2
442,TUVALU,MN,3
442,TUVALU,NC,1
442,TUVALU,NY,2
442,TUVALU,OR,3
442,TUVALU,PA,2
442,TUVALU,TN,1
442,TUVALU,TX,3
442,TUVALU,VA,1
442,TUVALU,WA,1
442,TUVALU,WY,1
617,UGANDA,AE,1
617,UGANDA,AK,3
617,UGANDA,AL,2
617,UGANDA,AR,1
617,UGANDA,AZ,19
617,UGANDA,CA,131
617,UGANDA,CO,39
617,UGANDA,CT,26
617,UGANDA,DC,8
617,UGANDA,DE,1
617,UGANDA,FL,41
617,UGANDA,GA,16
617,UGANDA,HI,4
617,UGANDA,IA,9
617,UGANDA,ID,6
617,UGANDA,IL,53
617,UGANDA,IN,31
617,UGANDA,KS,15
617,UGANDA,KY,11
617,UGANDA,LA,2
617,UGANDA,MA,44
617,UGANDA,MD,27
617,UGANDA,ME,8
617,UGANDA,MI,42
617,UGANDA,MN,46
617,UGANDA,MO,22
617,UGANDA,MS,7
617,UGANDA,MT,8
617,UGANDA,NC,27
617,UGANDA,NE,6
617,UGANDA,NH,7
617,UGANDA,NJ,29
617,UGANDA,NM,9
617,UGANDA,NV,9
617,UGANDA,NY,76
617,UGANDA,OH,43
617,UGANDA,OK,8
617,UGANDA,OR,32
617,UGANDA,PA,50
617,UGANDA,PR,2
617,UGANDA,RI,6
617,UGANDA,SC,9
617,UGANDA,SD,1
617,UGANDA,TN,8
617,UGANDA,TX,37
617,UGANDA,UT,7
617,UGANDA,VA,39
617,UGANDA,VI,1
617,UGANDA,VT,9
617,UGANDA,WA,66
617,UGANDA,WI,30
617,UGANDA,WV,5
617,UGANDA,WY,6
343,UKRAINE,AK,11
343,UKRAINE,AL,24
343,UKRAINE,AP,1
343,UKRAINE,AR,16
343,UKRAINE,AZ,52
343,UKRAINE,CA,354
343,UKRAINE,CO,94
343,UKRAINE,CT,40
343,UKRAINE,DC,14
343,UKRAINE,DE,5
343,UKRAINE,FL,106
343,UKRAINE,GA,54
343,UKRAINE,HI,8
343,UKRAINE,IA,28
343,UKRAINE,ID,14
343,UKRAINE,IL,118
343,UKRAINE,IN,40
343,UKRAINE,KS,25
343,UKRAINE,KY,18
343,UKRAINE,LA,11
343,UKRAINE,MA,71
343,UKRAINE,MD,44
343,UKRAINE,ME,21
343,UKRAINE,MI,111
343,UKRAINE,MN,80
343,UKRAINE,MO,39
343,UKRAINE,MS,9
343,UKRAINE,MT,22
343,UKRAINE,NC,61
343,UKRAINE,ND,8
343,UKRAINE,NE,20
343,UKRAINE,NH,20
343,UKRAINE,NJ,53
343,UKRAINE,NM,19
343,UKRAINE,NV,16
343,UKRAINE,NY,129
343,UKRAINE,OH,113
343,UKRAINE,OK,23
343,UKRAINE,OR,67
343,UKRAINE,PA,85
343,UKRAINE,PR,1
343,UKRAINE,RI,9
343,UKRAINE,SC,17
343,UKRAINE,SD,7
343,UKRAINE,TN,31
343,UKRAINE,TX,127
343,UKRAINE,UT,15
343,UKRAINE,VA,109
343,UKRAINE,VI,3
343,UKRAINE,VT,8
343,UKRAINE,WA,107
343,UKRAINE,WI,69
343,UKRAINE,WV,7
343,UKRAINE,WY,10
343,UKRAINE,XX,1
528,URUGUAY,AK,1
528,URUGUAY,AL,1
528,URUGUAY,AR,3
528,URUGUAY,AZ,5
528,URUGUAY,CA,37
528,URUGUAY,CO,6
528,URUGUAY,CT,7
528,URUGUAY,DC,1
528,URUGUAY,FL,9
528,URUGUAY,GA,5
528,URUGUAY,IA,3
528,URUGUAY,ID,2
528,URUGUAY,IL,6
528,URUGUAY,IN,3
528,URUGUAY,KS,1
528,URUGUAY,KY,1
528,URUGUAY,MA,6
528,URUGUAY,MD,5
528,URUGUAY,MI,3
528,URUGUAY,MN,3
528,URUGUAY,MO,4
528,URUGUAY,MT,1
528,URUGUAY,NC,10
528,URUGUAY,NE,4
528,URUGUAY,NJ,10
528,URUGUAY,NM,1
528,URUGUAY,NV,5
528,URUGUAY,NY,17
528,URUGUAY,OH,8
528,URUGUAY,OK,5
528,URUGUAY,OR,4
528,URUGUAY,PA,12
528,URUGUAY,PR,2
528,URUGUAY,RI,2
528,URUGUAY,SC,2
528,URUGUAY,TN,1
528,URUGUAY,TX,11
528,URUGUAY,UT,2
528,URUGUAY,VA,8
528,URUGUAY,WA,15
528,URUGUAY,WI,13
528,URUGUAY,WY,2
316,UZBEKISTAN,AK,1
316,UZBEKISTAN,AL,6
316,UZBEKISTAN,AR,3
316,UZBEKISTAN,AZ,18
316,UZBEKISTAN,CA,76
316,UZBEKISTAN,CO,26
316,UZBEKISTAN,CT,15
316,UZBEKISTAN,DC,3
316,UZBEKISTAN,DE,1
316,UZBEKISTAN,FL,24
316,UZBEKISTAN,GA,16
316,UZBEKISTAN,HI,3
316,UZBEKISTAN,IA,6
316,UZBEKISTAN,ID,4
316,UZBEKISTAN,IL,30
316,UZBEKISTAN,IN,11
316,UZBEKISTAN,KS,9
316,UZBEKISTAN,LA,2
316,UZBEKISTAN,MA,19
316,UZBEKISTAN,MD,22
316,UZBEKISTAN,ME,6
316,UZBEKISTAN,MI,20
316,UZBEKISTAN,MN,29
316,UZBEKISTAN,MO,14
316,UZBEKISTAN,MS,4
316,UZBEKISTAN,MT,9
316,UZBEKISTAN,NC,9
316,UZBEKISTAN,ND,6
316,UZBEKISTAN,NE,6
316,UZBEKISTAN,NH,4
316,UZBEKISTAN,NJ,19
316,UZBEKISTAN,NM,5
316,UZBEKISTAN,NV,2
316,UZBEKISTAN,NY,46
316,UZBEKISTAN,OH,31
316,UZBEKISTAN,OK,8
316,UZBEKISTAN,OR,21
316,UZBEKISTAN,PA,36
316,UZBEKISTAN,RI,3
316,UZBEKISTAN,SC,10
316,UZBEKISTAN,SD,3
316,UZBEKISTAN,TN,4
316,UZBEKISTAN,TX,26
316,UZBEKISTAN,UT,3
316,UZBEKISTAN,VA,28
316,UZBEKISTAN,VT,2
316,UZBEKISTAN,WA,33
316,UZBEKISTAN,WI,29
316,UZBEKISTAN,WV,2
316,UZBEKISTAN,WY,1
461,VANUATU,AK,3
461,VANUATU,AL,2
461,VANUATU,AR,2
461,VANUATU,AZ,11
461,VANUATU,CA,70
461,VANUATU,CO,36
461,VANUATU,CT,11
461,VANUATU,DC,2
461,VANUATU,DE,2
461,VANUATU,FL,21
461,VANUATU,GA,22
461,VANUATU,HI,6
461,VANUATU,IA,7
461,VANUATU,ID,10
461,VANUATU,IL,21
461,VANUATU,IN,14
461,VANUATU,KS,7
461,VANUATU,KY,6
461,VANUATU,MA,12
461,VANUATU,MD,19
461,VANUATU,ME,7
461,VANUATU,MI,19
461,VANUATU,MN,12
461,VANUATU,MO,5
461,VANUATU,MS,1
461,VANUATU,MT,2
461,VANUATU,NC,16
461,VANUATU,ND,1
461,VANUATU,NE,2
461,VANUATU,NH,8
461,VANUATU,NJ,12
461,VANUATU,NM,3
461,VANUATU,NV,4
461,VANUATU,NY,29
461,VANUATU,OH,19
461,VANUATU,OK,4
461,VANUATU,OR,27
461,VANUATU,PA,20
461,VANUATU,RI,5
461,VANUATU,SD,2
461,VANUATU,TN,7
461,VANUATU,TX,29
461,VANUATU,UT,6
461,VANUATU,VA,16
461,VANUATU,VT,8
461,VANUATU,WA,33
461,VANUATU,WI,22
461,VANUATU,WV,1
461,VANUATU,WY,2
529,VENEZUELA,AE,1
529,VENEZUELA,AK,3
529,VENEZUELA,AL,8
529,VENEZUELA,AP,1
529,VENEZUELA,AR,4
529,VENEZUELA,AZ,40
529,VENEZUELA,CA,308
529,VENEZUELA,CO,57
529,VENEZUELA,CT,30
529,VENEZUELA,DC,23
529,VENEZUELA,FL,74
529,VENEZUELA,GA,19
529,VENEZUELA,HI,10
529,VENEZUELA,IA,14
529,VENEZUELA,ID,12
529,VENEZUELA,IL,47
529,VENEZUELA,IN,18
529,VENEZUELA,KS,12
529,VENEZUELA,KY,6
529,VENEZUELA,LA,4
529,VENEZUELA,MA,61
529,VENEZUELA,MD,43
529,VENEZUELA,ME,11
529,VENEZUELA,MI,43
529,VENEZUELA,MN,34
529,VENEZUELA,MO,15
529,VENEZUELA,MS,3
529,VENEZUELA,MT,10
529,VENEZUELA,NC,21
529,VENEZUELA,ND,1
529,VENEZUELA,NE,8
529,VENEZUELA,NH,9
529,VENEZUELA,NJ,35
529,VENEZUELA,NM,17
529,VENEZUELA,NV,10
529,VENEZUELA,NY,91
529,VENEZUELA,OH,26
529,VENEZUELA,OK,7
529,VENEZUELA,OR,40
529,VENEZUELA,PA,36
529,VENEZUELA,PR,2
529,VENEZUELA,RI,4
529,VENEZUELA,SC,8
529,VENEZUELA,SD,5
529,VENEZUELA,TN,10
529,VENEZUELA,TX,71
529,VENEZUELA,UT,4
529,VENEZUELA,VA,58
529,VENEZUELA,VT,13
529,VENEZUELA,WA,89
529,VENEZUELA,WI,28
529,VENEZUELA,WV,4
529,VENEZUELA,WY,5
320,VIETNAM,FL,1
540,WINDWARD ISLANDS,AK,1
540,WINDWARD ISLANDS,AL,1
540,WINDWARD ISLANDS,CA,8
540,WINDWARD ISLANDS,CO,5
540,WINDWARD ISLANDS,CT,4
540,WINDWARD ISLANDS,FL,2
540,WINDWARD ISLANDS,IL,7
540,WINDWARD ISLANDS,ME,1
540,WINDWARD ISLANDS,MI,4
540,WINDWARD ISLANDS,MN,4
540,WINDWARD ISLANDS,MO,1
540,WINDWARD ISLANDS,MT,1
540,WINDWARD ISLANDS,NC,2
540,WINDWARD ISLANDS,NH,2
540,WINDWARD ISLANDS,NJ,1
540,WINDWARD ISLANDS,NM,1
540,WINDWARD ISLANDS,NV,1
540,WINDWARD ISLANDS,NY,6
540,WINDWARD ISLANDS,OH,1
540,WINDWARD ISLANDS,PA,2
540,WINDWARD ISLANDS,TN,1
540,WINDWARD ISLANDS,TX,5
540,WINDWARD ISLANDS,VA,2
540,WINDWARD ISLANDS,WA,3
379,YEMEN,AE,1
379,YEMEN,AL,4
379,YEMEN,AR,6
379,YEMEN,AZ,15
379,YEMEN,CA,66
379,YEMEN,CO,17
379,YEMEN,CT,10
379,YEMEN,DC,14
379,YEMEN,DE,2
379,YEMEN,FL,20
379,YEMEN,GA,6
379,YEMEN,GU,1
379,YEMEN,HI,1
379,YEMEN,IA,3
379,YEMEN,ID,6
379,YEMEN,IL,22
379,YEMEN,IN,9
379,YEMEN,KS,14
379,YEMEN,KY,2
379,YEMEN,LA,4
379,YEMEN,MA,30
379,YEMEN,MD,19
379,YEMEN,ME,1
379,YEMEN,MI,17
379,YEMEN,MN,25
379,YEMEN,MO,8
379,YEMEN,MT,8
379,YEMEN,NC,13
379,YEMEN,ND,2
379,YEMEN,NE,1
379,YEMEN,NH,3
379,YEMEN,NJ,12
379,YEMEN,NM,6
379,YEMEN,NV,2
379,YEMEN,NY,23
379,YEMEN,OH,15
379,YEMEN,OK,7
379,YEMEN,OR,16
379,YEMEN,PA,38
379,YEMEN,RI,8
379,YEMEN,SC,4
379,YEMEN,SD,2
379,YEMEN,TN,7
